"Transaction ID",Date,Year,"Customer ID","Customer Name",Gender,Age,"age group",Product,"Product Name",Category,Quantity,"Unit Price",avg_unit_price,"Total Sale","Payment Method",Location,"Sales Rep ID","Sales Rep","Discount Applied","Return Status"
TXN04435,2022-07-18,2022,CUST04435,"David Anita",Female,54,Old,"Bluetooth Speaker",Electronics,Electronics,10,191,0.040,1914,POS,Ibadan,SP028,"Nkechi Emmanuela",12%,"Not Returned"
TXN04436,2024-04-26,2024,CUST04436,"Olamide Ezinne",Female,48,"Middle Age",Charger,Accessories,Accessories,13,60,0.010,783,Cash,Enugu,SP008,"Chukwudi Temitayo",6%,"Not Returned"
TXN04437,2022-11-19,2022,CUST04437,"Damilola Emeka",Male,23,"Young Adult",Monitor,Electronics,Electronics,7,132,0.030,929,"Debit Card",Lagos,SP052,"Ada Chinonso",None,"Not Returned"
TXN04438,2024-04-08,2024,CUST04438,"Bola Uzochi",Female,55,Old,Monitor,Electronics,Electronics,10,170,0.030,1705,"Bank Transfer",Ibadan,SP098,"Seyi Tope",9%,"Not Returned"
TXN04439,2023-11-30,2023,CUST04439,"Micheal Chika",Male,43,"Middle Age","Bluetooth Speaker",Electronics,Electronics,1,79,0.020,79,PayPal,Enugu,SP059,"Zainab Obinna",None,"Not Returned"
TXN04440,2022-01-13,2022,CUST04440,"Ezinne Olivia",Male,24,"Young Adult","Flash Drive",Accessories,Accessories,13,294,0.060,3823,"Bank Transfer",Lagos,SP010,"Nwafor Chukwudi",None,Returned
TXN04441,2023-04-10,2023,CUST04441,"Tobi Chukwudi",Female,50,Old,"Flash Drive",Accessories,Accessories,7,245,0.050,1718,"Debit Card",Abuja,SP045,"Obinna Nike",$10,"Not Returned"
TXN04442,2024-08-06,2024,CUST04442,"Olufunke Kelechi",Female,35,Adult,"Wireless Mouse",Electronics,Electronics,6,213,0.040,1279,"Credit Card",Enugu,SP086,"Damilola Fathia",$33,Returned
TXN04443,2024-07-04,2024,CUST04443,"Olivia Chukwuemeka",Male,30,Adult,Charger,Accessories,Accessories,6,160,0.030,960,Cash,Owerri,SP030,"Femi Kelechi",17%,"Not Returned"
TXN04444,2024-07-31,2024,CUST04444,"Ifechukwu David",Male,22,"Young Adult","Bluetooth Speaker",Electronics,Electronics,15,202,0.040,3041,"Bank Transfer",Owerri,SP062,"Efe Opeyemi",17%,"Not Returned"
TXN04445,2024-10-22,2024,CUST04445,"Chidera Emmanuela",Female,27,"Young Adult","Wireless Mouse",Electronics,Electronics,1,296,0.060,296,"Credit Card",Owerri,SP079,"Ifeyinwa Chijioke",None,Returned
TXN04446,2022-05-02,2022,CUST04446,"Patience Seyi",Female,28,"Young Adult",Keyboard,Electronics,Electronics,8,208,0.040,1664,PayPal,Abuja,SP019,"Olivia Damilola",$7,Returned
TXN04447,2022-05-28,2022,CUST04447,"Chioma Nkemdilim",Male,55,Old,Monitor,Electronics,Electronics,14,295,0.060,4137,PayPal,Abuja,SP085,"Blessing Adesola",None,"Not Returned"
TXN04448,2023-08-16,2023,CUST04448,"Dayo Chinonso",Female,35,Adult,"Laptop Stand",Accessories,Accessories,7,65,0.010,459,"Credit Card",Ibadan,SP060,"Chike Tope",None,Returned
TXN04449,2022-03-20,2022,CUST04449,"Nike Kehinde",Male,45,"Middle Age","Phone Case",Accessories,Accessories,6,234,0.050,1407,PayPal,Kano,SP018,"Simeon Amaka",None,Returned
TXN04450,2022-05-12,2022,CUST04450,"Chidera Tobi",Male,27,"Young Adult",Monitor,Electronics,Electronics,9,292,0.060,2628,POS,Abuja,SP060,"Ifeyinwa Chukwudi",$8,"Not Returned"
TXN04451,2022-06-02,2022,CUST04451,"Adaobi Kelechi",Female,49,"Middle Age","Bluetooth Speaker",Electronics,Electronics,10,86,0.020,863,PayPal,Abuja,SP035,"Oyinade Adaobi",6%,Returned
TXN04452,2021-11-14,2021,CUST04452,"Temitope Ifechukwu",Female,42,"Middle Age",Charger,Accessories,Accessories,10,82,0.020,826,POS,Abuja,SP055,"Zainab Juliet",19%,Returned
TXN04453,2024-09-18,2024,CUST04453,"Amina Obi",Male,18,"Young Adult",Keyboard,Electronics,Electronics,4,13,0.000,52,PayPal,Abuja,SP100,"Segun Kelechi",None,Returned
TXN04454,2022-08-03,2022,CUST04454,"Blessing Kehinde",Female,30,Adult,"Bluetooth Speaker",Electronics,Electronics,2,252,0.050,504,"Credit Card",Abuja,SP068,"Oluwatobi Shola",None,"Not Returned"
TXN04455,2022-07-25,2022,CUST04455,"Ayo Kelechi",Male,57,Old,"Flash Drive",Accessories,Accessories,2,70,0.010,140,"Debit Card",Abuja,SP038,"Nnamdi Nkechi",$34,"Not Returned"
TXN04456,2024-03-18,2024,CUST04456,"Seyi Nkemdilim",Female,53,Old,Keyboard,Electronics,Electronics,10,275,0.060,2751,"Debit Card",Kano,SP083,"Nkem Oluwatobi",5%,Returned
TXN04457,2022-09-10,2022,CUST04457,"Tola Ifeoma",Male,21,"Young Adult","USB Hub",Accessories,Accessories,11,265,0.050,2917,"Bank Transfer",Lagos,SP094,"Ngozi Olu",8%,Returned
TXN04458,2024-07-20,2024,CUST04458,"Onyinye Chika",Female,38,Adult,"Wireless Mouse",Electronics,Electronics,4,234,0.050,938,POS,Owerri,SP022,"Tosin Ifeoma",9%,"Not Returned"
TXN04459,2022-06-24,2022,CUST04459,"Nike Chika",Female,44,"Middle Age",Charger,Accessories,Accessories,8,188,0.040,1511,POS,Lagos,SP031,"Seyi Opeyemi",7%,"Not Returned"
TXN04460,2023-12-14,2023,CUST04460,"Anita Olivia",Female,51,Old,"Flash Drive",Accessories,Accessories,10,130,0.030,1307,POS,Enugu,SP022,"Simeon Juliet",$14,"Not Returned"
TXN04461,2023-03-04,2023,CUST04461,"Amina Ayo",Female,22,"Young Adult","USB Hub",Accessories,Accessories,13,278,0.060,3622,Cash,Owerri,SP037,"Chikere Kola",9%,Returned
TXN04462,2023-04-12,2023,CUST04462,"Chinonso Tosin",Female,58,Old,Charger,Accessories,Accessories,1,225,0.050,225,"Debit Card",Kano,SP026,"Adesola Ifechukwu",$32,Returned
TXN04463,2024-10-01,2024,CUST04463,"Damilola Tobi",Male,23,"Young Adult",Charger,Accessories,Accessories,3,186,0.040,558,POS,"Port Harcourt",SP065,"Ugo Temitope",7%,Returned
TXN04464,2022-02-06,2022,CUST04464,"Chinonso Seyi",Male,30,Adult,Charger,Accessories,Accessories,5,88,0.020,444,PayPal,Jos,SP023,"Chinonso Tosin",None,"Not Returned"
TXN04465,2024-04-06,2024,CUST04465,"Chioma Adaeze",Male,55,Old,"Power Bank",Electronics,Electronics,14,163,0.030,2285,Cash,Kano,SP059,"Juliet Anita",None,Returned
TXN04466,2022-06-29,2022,CUST04466,"Zainab Nkem",Female,44,"Middle Age","Wireless Mouse",Electronics,Electronics,12,289,0.060,3474,"Bank Transfer",Jos,SP089,"Olu Peace",None,Returned
TXN04467,2022-10-26,2022,CUST04467,"Opeyemi Seyi",Female,18,"Young Adult","Flash Drive",Accessories,Accessories,3,238,0.050,714,Cash,Lagos,SP034,"Chinwe Opeyemi",$1,Returned
TXN04468,2022-06-03,2022,CUST04468,"Temitayo Uzochi",Female,38,Adult,Keyboard,Electronics,Electronics,15,222,0.040,3330,"Debit Card",Enugu,SP020,"Adesola Yemi",8%,Returned
TXN04469,2022-12-23,2022,CUST04469,"Ifechukwu Nkechi",Female,27,"Young Adult","Wireless Mouse",Electronics,Electronics,15,240,0.050,3609,PayPal,Abuja,SP029,"Hassan Tobi",$12,Returned
TXN04470,2022-04-18,2022,CUST04470,"Olufunke Opeyemi",Male,58,Old,"USB Hub",Accessories,Accessories,13,195,0.040,2537,POS,Owerri,SP045,"Adesola Oluwatobi",$21,"Not Returned"
TXN04471,2023-03-31,2023,CUST04471,"Chukwuemeka Peace",Female,53,Old,"USB Hub",Accessories,Accessories,2,215,0.040,430,"Debit Card","Port Harcourt",SP088,"Chioma Micheal",19%,"Not Returned"
TXN04472,2022-01-29,2022,CUST04472,"Kelechi Olivia",Male,20,"Young Adult","Wireless Mouse",Electronics,Electronics,7,115,0.020,805,"Debit Card",Enugu,SP070,"Nwafor Uche",9%,Returned
TXN04473,2024-03-25,2024,CUST04473,"Kola Kelechi",Male,52,Old,"Flash Drive",Accessories,Accessories,5,188,0.040,943,"Credit Card",Enugu,SP076,"Chinonso Chinonso",None,"Not Returned"
TXN04474,2021-11-22,2021,CUST04474,"Kehinde Chika",Male,55,Old,Charger,Accessories,Accessories,3,264,0.050,792,Cash,Kano,SP022,"Hassan Nkem",5%,Returned
TXN04475,2021-12-11,2021,CUST04475,"Nike Olufunke",Female,45,"Middle Age","Power Bank",Electronics,Electronics,15,64,0.010,962,"Credit Card",Owerri,SP100,"Emmanuela Chinonso",20%,Returned
TXN04476,2024-07-19,2024,CUST04476,"Fola Amaka",Female,54,Old,"Laptop Stand",Accessories,Accessories,3,222,0.040,667,Cash,Enugu,SP076,"Tola Ezinne",8%,Returned
TXN04477,2022-09-06,2022,CUST04477,"Olufunke Chidera",Female,22,"Young Adult",Keyboard,Electronics,Electronics,1,281,0.060,281,"Bank Transfer",Owerri,SP067,"Fathia Opeyemi",13%,Returned
TXN04478,2023-01-18,2023,CUST04478,"Tunde Tosin",Male,43,"Middle Age","Bluetooth Speaker",Electronics,Electronics,3,70,0.010,210,Cash,Jos,SP053,"Ezinne Nkemdilim",None,"Not Returned"
TXN04479,2023-03-30,2023,CUST04479,"Bola Chidera",Female,28,"Young Adult","Flash Drive",Accessories,Accessories,7,63,0.010,441,Cash,Enugu,SP044,"Olu Vivian",$10,"Not Returned"
TXN04480,2022-09-03,2022,CUST04480,"Yemi Ifechukwu",Male,46,"Middle Age","Wireless Mouse",Electronics,Electronics,9,252,0.050,2271,"Debit Card",Owerri,SP088,"Obinna Chinonso",$50,"Not Returned"
TXN04481,2022-01-23,2022,CUST04481,"Obi Anita",Female,45,"Middle Age",Keyboard,Electronics,Electronics,13,252,0.050,3277,PayPal,Enugu,SP033,"Ifeyinwa Chioma",$8,Returned
TXN04482,2021-12-16,2021,CUST04482,"Ugochukwu Chinonso",Male,28,"Young Adult","Phone Case",Accessories,Accessories,6,90,0.020,543,"Credit Card",Jos,SP050,"Chidera Nkechi",$45,"Not Returned"
TXN04483,2023-12-01,2023,CUST04483,"Adaeze Ifeyinwa",Female,56,Old,"Phone Case",Accessories,Accessories,1,62,0.010,62,POS,"Port Harcourt",SP036,"Olamide David",$25,"Not Returned"
TXN04484,2022-06-13,2022,CUST04484,"Olufunke Shola",Male,56,Old,"Flash Drive",Accessories,Accessories,6,87,0.020,524,"Credit Card",Enugu,SP082,"Ayo Chukwuemeka",$45,Returned
TXN04485,2022-07-06,2022,CUST04485,"Anita Ada",Female,30,Adult,"Flash Drive",Accessories,Accessories,10,11,0.000,110,Cash,Owerri,SP047,"Obinna Ronke",None,"Not Returned"
TXN04486,2022-03-21,2022,CUST04486,"Favour Pius",Male,52,Old,"Phone Case",Accessories,Accessories,1,101,0.020,101,"Credit Card",Owerri,SP030,"Jibola Benita",$33,"Not Returned"
TXN04487,2022-09-07,2022,CUST04487,"Yemi Ifechukwu",Male,21,"Young Adult",Charger,Accessories,Accessories,13,55,0.010,725,PayPal,Jos,SP098,"Chisom Daniel",$39,"Not Returned"
TXN04488,2023-12-12,2023,CUST04488,"Ifeyinwa Jibola",Male,34,Adult,"Laptop Stand",Accessories,Accessories,14,85,0.020,1203,"Bank Transfer","Port Harcourt",SP049,"Ifeyinwa Tobi",6%,Returned
TXN04489,2021-11-17,2021,CUST04489,"Chinonso Amaka",Female,58,Old,Charger,Accessories,Accessories,14,188,0.040,2632,"Credit Card",Lagos,SP067,"Damilola Simeon",15%,"Not Returned"
TXN04490,2022-03-23,2022,CUST04490,"Simeon Juliet",Female,28,"Young Adult","USB Hub",Accessories,Accessories,14,96,0.020,1346,"Bank Transfer",Jos,SP018,"Ifeoma Olivia",None,Returned
TXN04491,2023-10-27,2023,CUST04491,"Nnenna Olufunke",Female,27,"Young Adult","Phone Case",Accessories,Accessories,10,299,0.060,2999,"Credit Card",Lagos,SP025,"Bola Nwafor",None,Returned
TXN04492,2022-03-27,2022,CUST04492,"Hassan Nkechi",Female,49,"Middle Age",Charger,Accessories,Accessories,6,275,0.060,1650,"Debit Card","Port Harcourt",SP039,"Pius Adaeze",None,"Not Returned"
TXN04493,2023-06-24,2023,CUST04493,"Kelechi Onyinye",Female,38,Adult,"Bluetooth Speaker",Electronics,Electronics,15,263,0.050,3951,"Bank Transfer",Owerri,SP091,"Blessing Femi",15%,"Not Returned"
TXN04494,2023-04-30,2023,CUST04494,"Chinonso Olivia",Female,45,"Middle Age","Phone Case",Accessories,Accessories,15,145,0.030,2186,POS,Kano,SP028,"Adaobi Nkem",17%,Returned
TXN04495,2022-03-19,2022,CUST04495,"Chika Oyinade",Female,41,"Middle Age",Monitor,Electronics,Electronics,12,193,0.040,2319,Cash,Enugu,SP062,"Nike Temitayo",20%,"Not Returned"
TXN04496,2023-02-12,2023,CUST04496,"Uzochi Anita",Male,29,"Young Adult","Flash Drive",Accessories,Accessories,9,25,0.010,226,PayPal,"Port Harcourt",SP023,"Nkemdilim Chika",None,"Not Returned"
TXN04497,2023-11-24,2023,CUST04497,"Favour Chukwuemeka",Male,31,Adult,"Phone Case",Accessories,Accessories,10,118,0.020,1185,"Debit Card",Lagos,SP071,"Obi Temitope",None,"Not Returned"
TXN04498,2023-04-24,2023,CUST04498,"Amaka Amarachi",Male,27,"Young Adult","Wireless Mouse",Electronics,Electronics,6,186,0.040,1120,"Debit Card",Enugu,SP045,"Chisom Fidelis",None,Returned
TXN04499,2024-06-23,2024,CUST04499,"Tola Ifeyinwa",Male,46,"Middle Age","Bluetooth Speaker",Electronics,Electronics,11,12,0.000,140,Cash,Lagos,SP016,"Temitayo Chinonso",15%,"Not Returned"
TXN04500,2023-11-28,2023,CUST04500,"Hassan Yemi",Male,52,Old,Monitor,Electronics,Electronics,10,236,0.050,2361,Cash,Owerri,SP069,"Tosin Adaeze",$23,"Not Returned"
TXN04501,2022-07-27,2022,CUST04501,"Dayo Shola",Female,32,Adult,"Bluetooth Speaker",Electronics,Electronics,12,149,0.030,1790,Cash,Jos,SP015,"Opeyemi Ifeyinwa",$20,"Not Returned"
TXN04502,2022-11-24,2022,CUST04502,"Nwafor Femi",Female,42,"Middle Age","Bluetooth Speaker",Electronics,Electronics,8,129,0.030,1033,"Bank Transfer",Lagos,SP011,"Pius Chisom",19%,"Not Returned"
TXN04503,2024-01-15,2024,CUST04503,"Fathia Kola",Female,24,"Young Adult","Wireless Mouse",Electronics,Electronics,1,284,0.060,284,POS,Enugu,SP091,"Elijah Femi",$49,Returned
TXN04504,2024-02-20,2024,CUST04504,"Zainab Ifeoma",Female,50,Old,"Flash Drive",Accessories,Accessories,14,28,0.010,400,POS,Jos,SP042,"Adebayo Fathia",$49,"Not Returned"
TXN04505,2023-11-13,2023,CUST04505,"Tobi Chinonso",Female,18,"Young Adult",Charger,Accessories,Accessories,12,55,0.010,665,"Credit Card",Ibadan,SP069,"Ugochukwu Obi",$5,"Not Returned"
TXN04506,2024-04-19,2024,CUST04506,"Elijah Temitope",Female,26,"Young Adult",Monitor,Electronics,Electronics,4,230,0.050,920,Cash,Enugu,SP022,"Femi Elijah",$38,"Not Returned"
TXN04507,2022-02-12,2022,CUST04507,"Chukwuemeka Ugo",Female,36,Adult,Keyboard,Electronics,Electronics,15,102,0.020,1534,PayPal,Lagos,SP031,"Bola Ifeoma",None,Returned
TXN04508,2024-04-01,2024,CUST04508,"Ngozi Ezinne",Male,32,Adult,"Laptop Stand",Accessories,Accessories,15,101,0.020,1517,POS,Lagos,SP026,"Chinonso David",None,"Not Returned"
TXN04509,2021-11-07,2021,CUST04509,"Kola Ugo",Male,39,Adult,Monitor,Electronics,Electronics,8,47,0.010,382,"Bank Transfer",Enugu,SP099,"Chidera Temitayo",$17,Returned
TXN04510,2021-12-15,2021,CUST04510,"Yemi Fola",Female,39,Adult,"Laptop Stand",Accessories,Accessories,14,220,0.040,3091,"Bank Transfer",Lagos,SP095,"Ngozi Juliet",20%,"Not Returned"
TXN04511,2024-08-12,2024,CUST04511,"Fathia Peace",Male,27,"Young Adult","Power Bank",Electronics,Electronics,1,99,0.020,99,"Debit Card","Port Harcourt",SP016,"Hassan Opeyemi",17%,Returned
TXN04512,2022-11-27,2022,CUST04512,"Adebayo Seyi",Female,38,Adult,"Laptop Stand",Accessories,Accessories,11,205,0.040,2262,"Debit Card","Port Harcourt",SP018,"Emmanuela Adaobi",20%,"Not Returned"
TXN04513,2021-12-06,2021,CUST04513,"Ifechukwu Nnamdi",Male,27,"Young Adult",Keyboard,Electronics,Electronics,4,106,0.020,426,PayPal,Ibadan,SP060,"Nkemdilim Juliet",None,Returned
TXN04514,2024-02-05,2024,CUST04514,"Kola Tunde",Male,29,"Young Adult",Charger,Accessories,Accessories,13,83,0.020,1079,"Bank Transfer",Enugu,SP020,"Emmanuela Chijioke",15%,"Not Returned"
TXN04515,2022-04-08,2022,CUST04515,"Chizor Nnamdi",Female,29,"Young Adult",Keyboard,Electronics,Electronics,11,54,0.010,596,"Credit Card",Lagos,SP073,"Kelechi Adesola",None,Returned
TXN04516,2024-03-25,2024,CUST04516,"Ifeyinwa Olivia",Male,55,Old,"Laptop Stand",Accessories,Accessories,12,271,0.050,3253,"Credit Card",Owerri,SP012,"Tope Emmanuela",12%,Returned
TXN04517,2024-06-02,2024,CUST04517,"Nnamdi Favour",Male,45,"Middle Age","Laptop Stand",Accessories,Accessories,7,91,0.020,643,Cash,Kano,SP006,"Chukwuemeka Femi",None,Returned
TXN04518,2023-08-07,2023,CUST04518,"Micheal Simeon",Male,56,Old,"Flash Drive",Accessories,Accessories,15,244,0.050,3671,"Credit Card",Lagos,SP004,"Nneka Efe",$18,"Not Returned"
TXN04519,2022-04-03,2022,CUST04519,"Olu Nkechi",Female,59,Old,"Laptop Stand",Accessories,Accessories,7,233,0.050,1636,Cash,"Port Harcourt",SP039,"Micheal Sola",$9,"Not Returned"
TXN04520,2022-03-10,2022,CUST04520,"Fidelis Chinedu",Female,28,"Young Adult","Laptop Stand",Accessories,Accessories,11,189,0.040,2081,"Bank Transfer",Owerri,SP087,"Onyinye Juliet",$34,Returned
TXN04521,2023-08-25,2023,CUST04521,"Chinedu Uzochi",Male,21,"Young Adult","Wireless Mouse",Electronics,Electronics,7,195,0.040,1369,"Bank Transfer",Kano,SP094,"Chukwudi Ifechukwu",6%,"Not Returned"
TXN04522,2022-06-25,2022,CUST04522,"Ifeyinwa Olu",Male,45,"Middle Age","Bluetooth Speaker",Electronics,Electronics,1,116,0.020,116,PayPal,Kano,SP044,"Seyi Chike",None,Returned
TXN04523,2022-07-23,2022,CUST04523,"Olufunke Uche",Female,21,"Young Adult","Power Bank",Electronics,Electronics,7,274,0.050,1923,PayPal,"Port Harcourt",SP049,"Olufunke Simeon",6%,"Not Returned"
TXN04524,2022-03-22,2022,CUST04524,"Olufunke Ifeyinwa",Female,43,"Middle Age",Keyboard,Electronics,Electronics,12,77,0.020,927,PayPal,Abuja,SP011,"Tobi Segun",None,"Not Returned"
TXN04525,2024-01-08,2024,CUST04525,"Tunde Ifeyinwa",Male,49,"Middle Age","Power Bank",Electronics,Electronics,3,80,0.020,240,PayPal,Owerri,SP001,"Aisha Nkemdilim",None,"Not Returned"
TXN04526,2024-04-26,2024,CUST04526,"Nneka Ngozi",Male,46,"Middle Age","Phone Case",Accessories,Accessories,1,42,0.010,42,POS,Kano,SP077,"Oluwatobi Chinonso",8%,"Not Returned"
TXN04527,2023-03-10,2023,CUST04527,"Temitayo Obi",Male,57,Old,Keyboard,Electronics,Electronics,3,215,0.040,645,"Credit Card","Port Harcourt",SP060,"Segun Ada",20%,"Not Returned"
TXN04528,2023-03-14,2023,CUST04528,"Femi Elijah",Female,56,Old,Charger,Accessories,Accessories,13,231,0.050,3008,POS,Owerri,SP088,"Uche Ada",20%,"Not Returned"
TXN04529,2021-11-21,2021,CUST04529,"Nnenna Ugochukwu",Male,42,"Middle Age","USB Hub",Accessories,Accessories,15,102,0.020,1530,"Bank Transfer","Port Harcourt",SP023,"Sola Chika",$10,Returned
TXN04530,2024-08-01,2024,CUST04530,"Chike Emmanuela",Male,22,"Young Adult","Phone Case",Accessories,Accessories,9,145,0.030,1313,"Bank Transfer",Kano,SP027,"Patience Tobi",$47,Returned
TXN04531,2022-03-23,2022,CUST04531,"Adaobi Amarachi",Male,56,Old,Charger,Accessories,Accessories,4,93,0.020,373,"Credit Card","Port Harcourt",SP086,"Oluwatobi Chizor",None,"Not Returned"
TXN04532,2023-05-26,2023,CUST04532,"Amina Seyi",Male,53,Old,"Power Bank",Electronics,Electronics,3,128,0.030,386,"Debit Card",Owerri,SP091,"Opeyemi Sola",$31,"Not Returned"
TXN04533,2021-11-22,2021,CUST04533,"Chidera Elijah",Female,29,"Young Adult","Bluetooth Speaker",Electronics,Electronics,4,170,0.030,680,"Credit Card",Owerri,SP041,"Simeon Kehinde",$12,Returned
TXN04534,2023-03-29,2023,CUST04534,"Tunde Fidelis",Male,60,Old,"Phone Case",Accessories,Accessories,6,106,0.020,639,POS,"Port Harcourt",SP073,"Oyinade Adaobi",None,"Not Returned"
TXN04535,2024-10-13,2024,CUST04535,"Chinonso Chika",Female,30,Adult,"Flash Drive",Accessories,Accessories,1,137,0.030,137,"Bank Transfer",Enugu,SP059,"Amina Olu",19%,Returned
TXN04536,2022-11-06,2022,CUST04536,"Ada Amarachi",Female,22,"Young Adult","USB Hub",Accessories,Accessories,11,100,0.020,1102,Cash,Lagos,SP048,"Olufunke Ezinne",None,"Not Returned"
TXN04537,2024-08-15,2024,CUST04537,"Obinna Onyinye",Male,55,Old,"USB Hub",Accessories,Accessories,15,278,0.060,4170,"Bank Transfer",Jos,SP074,"Aisha Nike",None,Returned
TXN04538,2023-09-10,2023,CUST04538,"Fidelis Chika",Male,36,Adult,Keyboard,Electronics,Electronics,10,186,0.040,1864,POS,Abuja,SP051,"Chinedu Amarachi",7%,Returned
TXN04539,2022-08-13,2022,CUST04539,"Elijah Nkemdilim",Female,48,"Middle Age","Wireless Mouse",Electronics,Electronics,8,288,0.060,2307,"Credit Card",Owerri,SP077,"Adebayo Kelechi",$46,"Not Returned"
TXN04540,2021-12-13,2021,CUST04540,"Olu Fathia",Male,38,Adult,Keyboard,Electronics,Electronics,14,255,0.050,3575,PayPal,"Port Harcourt",SP003,"Hassan Patience",12%,Returned
TXN04541,2023-07-21,2023,CUST04541,"Ifechukwu Opeyemi",Male,32,Adult,"Wireless Mouse",Electronics,Electronics,6,79,0.020,478,"Credit Card",Kano,SP006,"Chike Oyinade",19%,"Not Returned"
TXN04542,2022-11-25,2022,CUST04542,"Uzochi Oyinade",Female,60,Old,Keyboard,Electronics,Electronics,7,220,0.040,1544,PayPal,Ibadan,SP034,"Ifeyinwa Ronke",None,Returned
TXN04543,2022-01-28,2022,CUST04543,"Damilola Emmanuela",Female,37,Adult,Keyboard,Electronics,Electronics,8,110,0.020,886,"Bank Transfer",Jos,SP001,"Oyinade Blessing",9%,Returned
TXN04544,2023-04-07,2023,CUST04544,"Adaobi Daniel",Female,35,Adult,"Laptop Stand",Accessories,Accessories,14,190,0.040,2668,"Debit Card","Port Harcourt",SP049,"Ugochukwu Adebayo",$44,Returned
TXN04545,2022-08-09,2022,CUST04545,"Olufunke Benita",Female,52,Old,"Power Bank",Electronics,Electronics,9,270,0.050,2436,"Credit Card","Port Harcourt",SP057,"Sola Chinonso",19%,"Not Returned"
TXN04546,2024-09-19,2024,CUST04546,"Ifeoma Nkechi",Male,43,"Middle Age","Laptop Stand",Accessories,Accessories,10,96,0.020,962,POS,Lagos,SP010,"Chinwe Ada",None,Returned
TXN04547,2024-08-30,2024,CUST04547,"Ngozi Olamide",Male,40,"Middle Age","Flash Drive",Accessories,Accessories,6,126,0.030,760,POS,"Port Harcourt",SP050,"Nike Tunde",None,"Not Returned"
TXN04548,2022-08-07,2022,CUST04548,"Ayo Micheal",Female,57,Old,"USB Hub",Accessories,Accessories,10,10,0.000,104,Cash,Enugu,SP016,"Chidera Amaka",$26,Returned
TXN04549,2024-07-18,2024,CUST04549,"Oyinade Nnamdi",Female,52,Old,"Phone Case",Accessories,Accessories,9,67,0.010,608,"Credit Card",Jos,SP080,"Bola Chinonso",$38,Returned
TXN04550,2022-09-01,2022,CUST04550,"Amina Efe",Female,26,"Young Adult","Bluetooth Speaker",Electronics,Electronics,4,202,0.040,810,POS,Jos,SP011,"Tope Kola",10%,"Not Returned"
TXN04551,2022-03-24,2022,CUST04551,"Chioma Bola",Male,32,Adult,"Bluetooth Speaker",Electronics,Electronics,9,80,0.020,722,"Bank Transfer",Jos,SP065,"Elijah Ayo",None,"Not Returned"
TXN04552,2024-09-19,2024,CUST04552,"Elijah David",Male,19,"Young Adult","USB Hub",Accessories,Accessories,7,9,0.000,64,POS,Ibadan,SP025,"Chinedu Segun",7%,"Not Returned"
TXN04553,2022-07-08,2022,CUST04553,"Tola Ugo",Female,48,"Middle Age",Charger,Accessories,Accessories,11,86,0.020,946,"Credit Card",Enugu,SP048,"Emmanuela Amaka",8%,Returned
TXN04554,2023-01-01,2023,CUST04554,"Aisha Kelechi",Female,33,Adult,Charger,Accessories,Accessories,14,59,0.010,826,Cash,Ibadan,SP068,"Olufunke Nnamdi",18%,Returned
TXN04555,2023-08-29,2023,CUST04555,"Chinedu Nkechi",Male,26,"Young Adult","Bluetooth Speaker",Electronics,Electronics,8,76,0.020,609,Cash,"Port Harcourt",SP030,"Ogechi Pius",19%,"Not Returned"
TXN04556,2024-11-05,2024,CUST04556,"Precious Bola",Male,37,Adult,Charger,Accessories,Accessories,8,94,0.020,757,Cash,Enugu,SP079,"Nike Bola",$33,Returned
TXN04557,2022-04-21,2022,CUST04557,"Chinonso Ngozi",Male,41,"Middle Age",Charger,Accessories,Accessories,3,41,0.010,125,PayPal,Lagos,SP001,"Efe Emeka",$38,Returned
TXN04558,2024-10-16,2024,CUST04558,"Chinonso Uzochi",Male,36,Adult,"Flash Drive",Accessories,Accessories,11,161,0.030,1779,PayPal,Lagos,SP025,"Obi Chukwuemeka",None,Returned
TXN04559,2023-02-21,2023,CUST04559,"Ronke Simeon",Female,19,"Young Adult","USB Hub",Accessories,Accessories,4,297,0.060,1189,"Bank Transfer","Port Harcourt",SP039,"Jibola Fola",None,"Not Returned"
TXN04560,2024-07-27,2024,CUST04560,"Chizor Ifeyinwa",Male,54,Old,"Flash Drive",Accessories,Accessories,2,152,0.030,304,Cash,Owerri,SP031,"Olu Chinwe",None,"Not Returned"
TXN04561,2023-08-22,2023,CUST04561,"Chijioke Damilola",Male,51,Old,"Power Bank",Electronics,Electronics,12,56,0.010,672,POS,Enugu,SP091,"Chinedu Tope",10%,"Not Returned"
TXN04562,2022-04-09,2022,CUST04562,"Emeka Oluwatobi",Male,56,Old,"Wireless Mouse",Electronics,Electronics,8,103,0.020,825,"Bank Transfer",Ibadan,SP063,"Ifeyinwa Ezinne",$45,Returned
TXN04563,2023-01-26,2023,CUST04563,"Obinna Oluwatobi",Female,34,Adult,Monitor,Electronics,Electronics,13,260,0.050,3383,"Debit Card","Port Harcourt",SP089,"Opeyemi Kehinde",17%,Returned
TXN04564,2023-09-09,2023,CUST04564,"Damilola Segun",Female,24,"Young Adult",Charger,Accessories,Accessories,15,87,0.020,1305,"Credit Card",Kano,SP048,"Favour Chisom",None,Returned
TXN04565,2023-01-10,2023,CUST04565,"Seyi Fathia",Male,35,Adult,"USB Hub",Accessories,Accessories,1,267,0.050,267,"Credit Card",Jos,SP043,"Elijah Adaobi",None,"Not Returned"
